Project Number	Project Name	Project Address	Project Path
2108012.000	THE KING'S SCHOOL STEAM BUILDING	87-129 Pennant Hills Rd. North Parramatta, NSW	\\bvn\data\projects\21\2108012.000\Design\BIM\_Revit\1.0 Project Files\AR_2108012_TKS_STEAM_BUILDING.rvt
Id	Type	Category	ConceptFlag	Length	Area	Volume	Workset	Family	Phase Created	Phase Demolished
6081944	Partition Type 1 - P1d/XX	Walls	False	3.53510498688	10.3172081344	6.76982161051	40_FF&E	Basic Wall	New Construction	None
6093127	P1d - STUD PARTITION	Walls	False	4.48162729659	23.6788806911	9.16702073999	30_INTERIOR	Basic Wall	New Construction	None
6441577	EWS - 110 - Charred Timber_600mm Intervals	Walls	False	167.568897639	2199.06689815	None	00_FACADE	Curtain Wall	New Construction	None
6442972	Charred Timber_600mm Intervals	Walls	False	167.568897639	2309.02024305	None	00_FACADE	Curtain Wall	New Construction	None
6495269	PF11d/F120/A50 - FIRE RATED STUD PARTITION WET 1 SIDE	Walls	False	10.6889763780	132.146644502	62.4314855913	30_INTERIOR	Basic Wall	New Construction	None
6495770	PF11d/F120/A50 - FIRE RATED STUD PARTITION WET 1 SIDE	Walls	False	10.5380577428	127.326457778	60.1542320211	30_INTERIOR	Basic Wall	New Construction	None
6498166	Charred Timber_100x70_600mm Intervals	Walls	False	27.5524934383	379.434300521	None	00_FACADE	Curtain Wall	New Construction	None
6683370	Concrete_Cast Insitu_250mm	Walls	False	5.24934383202	140.791948251	115.478960179	10_STRUCTURE	Basic Wall	New Construction	None
6683635	Concrete_Cast Insitu_250mm	Walls	False	2.62467191601	28.2377734894	23.1609034526	10_STRUCTURE	Basic Wall	New Construction	None
6882065	P1d - STUD PARTITION	Walls	False	4.85892388451	24.4140019530	9.45161492931	30_INTERIOR	Basic Wall	New Construction	None
7060254	EWS-105 - GLAZING SYSTEM	Walls	False	44.3766404199	248.672250122	None	00_FACADE	Curtain Wall	New Construction	None
7063884	L12d/A45* - STUD LINING	Walls	False	1.48950131234	14.7323919648	5.70348507823	30_INTERIOR	Basic Wall	New Construction	None
7063897	P11e/A45 - STUD PARTITION	Walls	False	15.0507863831	131.743760072	81.6915047692	30_INTERIOR	Basic Wall	New Construction	None
7063898	L12d/A45* - STUD LINING	Walls	False	7.87893700787	69.6048267096	26.9467504978	30_INTERIOR	Basic Wall	New Construction	None
7063899	P11e/A45 - STUD PARTITION	Walls	False	2.34416010499	21.5385847438	13.3556184927	30_INTERIOR	Basic Wall	New Construction	None
7072740	Concrete_Cast Insitu_250mm	Walls	False	8.36614173228	350.220590043	287.254420967	10_STRUCTURE	Basic Wall	New Construction	None
7072741	Concrete_Cast Insitu_250mm	Walls	False	10.2526246719	442.618479573	363.040091513	10_STRUCTURE	Basic Wall	New Construction	None
7072742	Concrete_Cast Insitu_250mm	Walls	False	9.84251968504	455.892737006	372.713828186	10_STRUCTURE	Basic Wall	New Construction	None
7072743	Concrete_Cast Insitu_250mm	Walls	False	8.36614173228	427.627867132	350.744641676	10_STRUCTURE	Basic Wall	New Construction	None
7072759	L4d - STUD LINING WET	Walls	False	3.13862648569	36.4393035742	12.5529096958	30_INTERIOR	Basic Wall	New Construction	None
7072760	L4d - STUD LINING WET	Walls	False	1.20898950131	15.4887288941	5.33568416628	30_INTERIOR	Basic Wall	New Construction	None
7072761	P3d - STUD PARTITION WET 2 SIDES	Walls	False	1.13517060367	19.8529563726	7.68585581353	30_INTERIOR	Basic Wall	New Construction	None
7072762	P3d - STUD PARTITION WET 2 SIDES	Walls	False	2.51968503937	30.3356596297	11.7441201978	30_INTERIOR	Basic Wall	New Construction	None
7072763	P12d/A45 - STUD PARTITION WET 1 SIDE	Walls	False	9.92454068242	117.662995743	50.5703820285	30_INTERIOR	Basic Wall	New Construction	None
7072782	L4d - STUD LINING WET	Walls	False	11.0234509126	143.760555701	49.5238134797	30_INTERIOR	Basic Wall	New Construction	None
7072809	Concrete_Cast Insitu_250mm	Walls	False	9.84251968504	117.864819063	96.6739001501	10_STRUCTURE	Basic Wall	New Construction	None
