Project Number	Project Name	Project Address	Project Path
2101013.000	MANNING HOSPITAL REDEVELOPMENT STAGE 2	26 York Street,Taree, NSW 2430	\\bvn\data\projects\21\2101013.000\Design\BIM\_Revit\1.0 Project Files\AR_2101013_MBH_IPU BUILDING_2022.rvt
Id	Type	Category	ConceptFlag	Length	Area	Volume	Workset	Family	Phase Created	Phase Demolished
1908130	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	6.99124726328	87.6426145418	38.2689148207	AR_BUILDING	Basic Wall	New Construction	None
1909832	EXTERNAL WALL_FRAME_150MM STUD/10MM TOLERANCE	Walls	False	9.54855339847	31.8200626028	16.4458791492	AR_FACADE	Basic Wall	New Construction	None
1919966	P1d/A35 - STUD PARTITION	Walls	False	2.33793581664	28.2385769670	10.9322574872	AR_BUILDING	Basic Wall	New Construction	None
1919967	L2d - STUD LINING	Walls	False	1.89052841918	21.0885716050	7.26476384031	AR_BUILDING	Basic Wall	New Construction	None
1919991	L2d - STUD LINING	Walls	False	1.89052841918	21.0885716050	7.26476384031	AR_BUILDING	Basic Wall	New Construction	None
1947259	CON_Concrete Wall_250mm_F120	Walls	False	13.4514435696	1189.95029657	976.009101515	AR_BUILDING	Basic Wall	New Construction	None
1971029	CON_Concrete Wall_300mm_FRL 120	Walls	False	10.9908136483	598.581058273	589.154584915	AR_BUILDING	Basic Wall	New Construction	None
1979779	LF35/F120 - FIRE RATED SHAFT WALL	Walls	False	11.1548556430	137.885692438	60.6190380141	AR_BUILDING	Basic Wall	New Construction	None
2030627	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	6.88976377953	26.9770504819	16.8164028594	AR_BUILDING	Basic Wall	Existing	None
2030674	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	6.24881987490	26.9049362899	16.7714497870	AR_BUILDING	Basic Wall	Existing	None
2030949	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	11.8110236220	40.6875813752	25.3629936394	AR_BUILDING	Basic Wall	Existing	None
2031051	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	10.8267716535	30.1927687189	18.8209516292	AR_BUILDING	Basic Wall	Existing	None
2031102	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	11.4158597397	24.3448452455	15.1755925087	AR_BUILDING	Basic Wall	Existing	None
2046224	EXT WALL_FCDT-104 BRICK	Walls	False	4.45135542190	61.3375747112	32.0796851622	AR_FACADE	Basic Wall	New Construction	None
2052849	P12d/A45 - STUD PARTITION WET 1 SIDE	Walls	False	10.5167322835	99.2809277285	42.2465102572	AR_BUILDING	Basic Wall	New Construction	None
2052873	P12d/A40 - STUD PARTITION WET 1 SIDE	Walls	False	10.5167322835	114.062187847	48.5795157145	AR_BUILDING	Basic Wall	New Construction	None
2052899	L2b - STUD LINING	Walls	False	2.86909448819	29.1608110994	7.36674033679	AR_BUILDING	Basic Wall	New Construction	None
2052998	L2b - STUD LINING	Walls	False	2.05708661417	21.4347345361	5.41494277980	AR_BUILDING	Basic Wall	New Construction	None
2053042	L2b - STUD LINING	Walls	False	2.86909448819	26.5284752792	6.70174736383	AR_BUILDING	Basic Wall	New Construction	None
2053895	P16d/A50 - STUD PARTITION ACOUSTIC	Walls	False	15.5314960630	203.825407651	87.6021273040	AR_BUILDING	Basic Wall	New Construction	None
2057814	STRUCTURE_1200 Wide Concrete	Walls	False	123.149606299	141.448116230	555.086633815	AR_BUILDING	Basic Wall	New Construction	None
2082308	EXT WALL_FCDT-104 BRICK	Walls	False	4.26572642715	58.7796948624	33.1696440824	AR_FACADE	Basic Wall	New Construction	None
2082747	EXTERNAL WALL_FRAME_150MM STUD/10MM TOLERANCE	Walls	False	127.242465132	1282.18086726	673.060822710	AR_FACADE	Basic Wall	New Construction	None
2082748	EXT WALL_FCDT-104 BRICK	Walls	False	12.9088290962	199.727304399	109.905571183	AR_FACADE	Basic Wall	New Construction	None
2082758	EXT WALL_FCDT-101 BRICK FEATURE PATTERN	Walls	False	18.1494653331	215.973674785	119.309198925	AR_FACADE	Basic Wall	New Construction	None
2082759	EXT WALL_FCDT-101 BRICK FEATURE PATTERN	Walls	False	4.17635875586	68.4347708606	38.6180465486	AR_FACADE	Basic Wall	New Construction	None
2095674	P16d/A50 - STUD PARTITION ACOUSTIC	Walls	False	3.28083989501	34.1861794835	14.6928789775	AR_BUILDING	Basic Wall	New Construction	None
2095675	P16d/A50 - STUD PARTITION ACOUSTIC	Walls	False	8.20374015748	30.5531444396	13.1314367506	AR_BUILDING	Basic Wall	New Construction	None
2143465	P1d/A40 - STUD PARTITION	Walls	False	9.77362204724	78.7444630445	30.4850611524	AR_BUILDING	Basic Wall	New Construction	None
2143466	L2b - STUD LINING	Walls	False	1.49043032449	15.7106027303	3.96888586035	AR_BUILDING	Basic Wall	New Construction	None
2156536	EXT WALL_FCDT-104 BRICK	Walls	False	5.83801334366	15.9565996205	8.74591508758	AR_FACADE	Basic Wall	New Construction	None
2156982	EXT WALL_FCDT-104 BRICK	Walls	False	5.98187640000	16.3610964685	9.23263973946	AR_FACADE	Basic Wall	New Construction	None
2215466	P1d/A40 - STUD PARTITION	Walls	False	12.5065616798	135.190409270	52.3374944023	AR_BUILDING	Basic Wall	New Construction	None
2215468	P1d/A40 - STUD PARTITION	Walls	False	13.0221846577	149.579070872	57.9079080149	AR_BUILDING	Basic Wall	New Construction	None
2215469	P1d/A40 - STUD PARTITION	Walls	False	21.9234593338	186.948881079	72.3752229899	AR_BUILDING	Basic Wall	New Construction	None
2215472	P61d - DOUBLE STUD PARTITION	Walls	False	6.59940944882	73.8533421511	55.4594204160	AR_BUILDING	Basic Wall	New Construction	None
2215512	L2d - STUD LINING	Walls	False	19.5907821685	214.309861300	73.8272159989	AR_BUILDING	Basic Wall	New Construction	None
2219396	L8d - STUD LINING IMPACT	Walls	False	37.8034776903	473.271649668	162.248349585	AR_BUILDING	Basic Wall	New Construction	None
2222121	EXT WALL_FCDT-201 FC FACADE L3-L7	Walls	False	7.17683727035	91.4178911692	28.4832987098	AR_FACADE	Basic Wall	New Construction	None
2222460	LXX - STUD LINING - EXTERNAL WALL	Walls	False	21.2532808399	221.013650361	76.1365921518	AR_BUILDING	Basic Wall	New Construction	None
2222617	L8d/A35* - STUD LINING IMPACT	Walls	False	8.72703412073	69.8631605596	23.8874718201	AR_BUILDING	Basic Wall	New Construction	None
2222699	L2d - STUD LINING	Walls	False	1.78969816273	21.2264313417	7.31225489135	AR_BUILDING	Basic Wall	New Construction	None
2222771	LXX - STUD LINING - EXTERNAL WALL	Walls	False	50.4347112861	660.990210869	227.703320673	AR_BUILDING	Basic Wall	New Construction	None
2222827	P1d/A35 - STUD PARTITION	Walls	False	28.5905749748	346.464755183	134.130056140	AR_BUILDING	Basic Wall	New Construction	None
2232171	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	14.5242782115	169.908325885	105.913982671	AR_BUILDING	Basic Wall	New Construction	None
2232326	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	14.8359580015	169.908325885	105.913982671	AR_BUILDING	Basic Wall	New Construction	None
2283068	CON_Concrete Wall_300mm_FRL 120	Walls	False	10.9908136483	94.2918552504	92.8069441441	AR_BUILDING	Basic Wall	New Construction	None
2283069	CON_Concrete Wall_300mm_FRL 120	Walls	False	10.3182414698	79.8251596503	78.5680705220	AR_BUILDING	Basic Wall	New Construction	None
2283106	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	18.5039370079	182.125364251	113.529590576	AR_BUILDING	Basic Wall	New Construction	None
2314193	EXT WALL_FCDT-101 BRICK FEATURE PATTERN	Walls	False	6.79440637374	18.5482052338	10.3038946037	AR_FACADE	Basic Wall	New Construction	None
2321476	P1d/A35 - STUD PARTITION	Walls	False	3.67454068241	48.2223186669	18.6687454156	AR_BUILDING	Basic Wall	New Construction	None
2324895	Concept_Cold Room_120mm	Walls	True	11.2139107612	152.330860217	59.9727796131	AR_BUILDING	Basic Wall	New Construction	None
2324965	Concept_Cold Room_120mm	Walls	True	12.2408136483	122.619776490	48.2755025549	AR_BUILDING	Basic Wall	New Construction	None
2325283	Concept_Cold Room_120mm	Walls	True	12.2408136483	155.473922059	61.2102055350	AR_BUILDING	Basic Wall	New Construction	None
2330587	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	35.9416010499	312.307326004	194.679763585	AR_BUILDING	Basic Wall	New Construction	None
2330592	P7d/A40 - STUD PARTITION IMPACT 1 SIDE	Walls	False	24.7440611265	289.657478832	111.253530643	AR_BUILDING	Basic Wall	New Construction	None
2330593	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	16.4632545932	181.368661348	113.057892573	AR_BUILDING	Basic Wall	New Construction	None
2331965	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	3.41076432283	22.9814042408	14.3256784966	AR_BUILDING	Basic Wall	New Construction	None
2331967	CON_Concrete Wall_300mm_FRL 120	Walls	False	3.06758530184	22.7333788001	22.3753728347	AR_BUILDING	Basic Wall	New Construction	None
2332228	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	2.65091863517	140.359239052	66.3114515205	AR_BUILDING	Basic Wall	New Construction	None
2332773	P1d/A35 - STUD PARTITION	Walls	False	13.7598425197	100.936094233	39.0763094473	AR_BUILDING	Basic Wall	New Construction	None
2332805	P1d/A35 - STUD PARTITION	Walls	False	3.39238845144	31.6889522668	12.2680327017	AR_BUILDING	Basic Wall	New Construction	None
2334677	EXTERNAL WINDOW WALL_FCDT-300 SYSTEM - SPINE	Walls	False	9.71128608924	97.1765832421	None	AR_FACADE	Curtain Wall	New Construction	None
2334685	EXTERNAL WINDOW WALL_FCDT-300 SYSTEM - SPINE	Walls	False	14.5661488135	145.757066539	None	AR_FACADE	Curtain Wall	New Construction	None
2360326	P1d/A35 - STUD PARTITION	Walls	False	12.0374015748	152.330860217	58.9732332862	AR_BUILDING	Basic Wall	New Construction	None
2360461	L2d/A40* - STUD LINING	Walls	False	1.72572178478	22.0810858288	7.57045101415	AR_BUILDING	Basic Wall	New Construction	None
2362555	EXTERNAL WALL_FRAME_150MM STUD/10MM TOLERANCE	Walls	False	18.1166569341	198.140213001	104.010610499	AR_FACADE	Basic Wall	New Construction	None
2457627	BLBL-101 - BLOCK WALL_Core Filled_FRL	Walls	False	18.5039370079	182.125364251	113.529590576	AR_BUILDING	Basic Wall	New Construction	None
2457664	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	20.1768805643	234.115432855	110.605716309	AR_BUILDING	Basic Wall	New Construction	None
2457669	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	22.8740157518	178.997371920	84.5656875214	AR_BUILDING	Basic Wall	New Construction	None
2458368	P1d/A35 - STUD PARTITION	Walls	False	2.24737532808	34.3558187116	13.3004809973	AR_BUILDING	Basic Wall	New Construction	None
2458399	P1d/A35 - STUD PARTITION	Walls	False	3.58595800525	25.3862521614	9.82801100736	AR_BUILDING	Basic Wall	New Construction	None
2458429	PF10d/F120 - FIRE RATED STUD PARTITION	Walls	False	2.77887139108	27.7063054126	13.0895931083	AR_BUILDING	Basic Wall	New Construction	None
2475837	L2d - STUD LINING	Walls	False	5.96292650919	49.8078426712	17.1582135186	AR_BUILDING	Basic Wall	New Construction	None
